error,unfairness,dataset,strategy,metric
0.4205385985029453,0.02448153095286081,COMPAS  without sen. attr.,BFS objective-aware,SP
0.4208230822856389,0.0226025684592812,COMPAS  without sen. attr.,BFS objective-aware,SP
0.4217713990234293,0.020925899710628887,COMPAS  without sen. attr.,BFS objective-aware,SP
0.422198119078148,0.020073375941067992,COMPAS  without sen. attr.,BFS objective-aware,SP
0.4229092554836994,0.018456187335131748,COMPAS  without sen. attr.,BFS objective-aware,SP
0.4236204930370422,0.017605881085029324,COMPAS  without sen. attr.,BFS objective-aware,SP
0.4238575722214899,0.017141488879740485,COMPAS  without sen. attr.,BFS objective-aware,SP
0.4242842136057041,0.016530257467749054,COMPAS  without sen. attr.,BFS objective-aware,SP
0.4259911275405094,0.014494839213928284,COMPAS  without sen. attr.,BFS objective-aware,SP
0.4268918373844709,0.012853304714365854,COMPAS  without sen. attr.,BFS objective-aware,SP
0.4275555017599153,0.01081940486481372,COMPAS  without sen. attr.,BFS objective-aware,SP
0.4285512343345953,0.01003030239548181,COMPAS  without sen. attr.,BFS objective-aware,SP
0.4286460660083743,0.009394892631009791,COMPAS  without sen. attr.,BFS objective-aware,SP
0.4293097303838188,0.008980525413221668,COMPAS  without sen. attr.,BFS objective-aware,SP
0.4295942254051559,0.008495213083795274,COMPAS  without sen. attr.,BFS objective-aware,SP
0.4302105975687891,0.007367646528708372,COMPAS  without sen. attr.,BFS objective-aware,SP
0.4306373401007948,0.0060457007689378615,COMPAS  without sen. attr.,BFS objective-aware,SP
0.4306847559376844,0.00569322015196766,COMPAS  without sen. attr.,BFS objective-aware,SP
0.4314432295096209,0.005507112975551514,COMPAS  without sen. attr.,BFS objective-aware,SP
0.432533703848932,0.003250511044178073,COMPAS  without sen. attr.,BFS objective-aware,SP
0.43338718891294337,0.0022366828811822004,COMPAS  without sen. attr.,BFS objective-aware,SP
0.4339086394936496,0.001917995962913216,COMPAS  without sen. attr.,BFS objective-aware,SP
0.43471470872077145,0.0011903735692059935,COMPAS  without sen. attr.,BFS objective-aware,SP
0.4355681038756349,0.0006439991472710737,COMPAS  without sen. attr.,BFS objective-aware,SP
0.4708898004927246,0.0,COMPAS  without sen. attr.,BFS objective-aware,SP
0.180055460494686,0.24530875624906745,Adult without sen. attr.,BFS original,PP
0.1824730305346224,0.17351493698751094,Adult without sen. attr.,BFS original,PP
0.18408199248490376,0.038410772591233,Adult without sen. attr.,BFS original,PP
0.18483284854332194,0.03704115787100213,Adult without sen. attr.,BFS original,PP
0.18527017188702646,0.033925456386617266,Adult without sen. attr.,BFS original,PP
0.18652431806363945,0.032022286328250237,Adult without sen. attr.,BFS original,PP
0.1865820762219792,0.0312507022293572,Adult without sen. attr.,BFS original,PP
0.18663158083207976,0.030016586663831762,Adult without sen. attr.,BFS original,PP
0.18739068805597514,0.027533144391419784,Adult without sen. attr.,BFS original,PP
0.18756393938416085,0.02606212099406926,Adult without sen. attr.,BFS original,PP
0.18814150701138035,0.025055404166182103,Adult without sen. attr.,BFS original,PP
0.18850455829237375,0.024335342419229945,Adult without sen. attr.,BFS original,PP
0.18866133043643907,0.023283447659267757,Adult without sen. attr.,BFS original,PP
0.1896184513352115,0.02082808274066468,Adult without sen. attr.,BFS original,PP
0.1906168423579434,0.018432453399082373,Adult without sen. attr.,BFS original,PP
0.1906498705070805,0.01699043072181632,Adult without sen. attr.,BFS original,PP
0.19253935846779946,0.015682397219848054,Adult without sen. attr.,BFS original,PP
0.19314169354762944,0.014722908586671643,Adult without sen. attr.,BFS original,PP
0.19463515449898885,0.01176197270966175,Adult without sen. attr.,BFS original,PP
0.1968877226742436,0.011437502955326572,Adult without sen. attr.,BFS original,PP
0.19725077395523694,0.01071520819594709,Adult without sen. attr.,BFS original,PP
0.1973167832790541,0.010452777822025982,Adult without sen. attr.,BFS original,PP
0.20063365955391688,0.008902749727749295,Adult without sen. attr.,BFS original,PP
0.20192905849436385,0.00807722280606693,Adult without sen. attr.,BFS original,PP
0.20240760634914934,0.006276904484637247,Adult without sen. attr.,BFS original,PP
0.2024488621765349,0.005081130678994539,Adult without sen. attr.,BFS original,PP
0.20281191345752847,0.004327699418203657,Adult without sen. attr.,BFS original,PP
0.20286967161586825,0.0032742671842482364,Adult without sen. attr.,BFS original,PP
0.20416509744748967,0.0028108798877628073,Adult without sen. attr.,BFS original,PP
0.2047344043781827,0.002616032899913345,Adult without sen. attr.,BFS original,PP
0.2062360940289747,0.0015381255863470946,Adult without sen. attr.,BFS original,PP
0.207663545656517,0.0010526005473269207,Adult without sen. attr.,BFS original,PP
0.21189639354628145,0.0007468589200399611,Adult without sen. attr.,BFS original,PP
0.24789598241766495,0.0,Adult without sen. attr.,BFS original,PP
0.1712185296668205,0.1903294517079618,Adult without sen. attr.,Curious,PP
0.17147431579661132,0.1850605050893965,Adult without sen. attr.,Curious,PP
0.17918909731024255,0.046406474860511186,Adult without sen. attr.,Curious,PP
0.17984919088880713,0.03915198730646978,Adult without sen. attr.,Curious,PP
0.1805340383041976,0.03551554758367936,Adult without sen. attr.,Curious,PP
0.18131789902452436,0.03030099016408745,Adult without sen. attr.,Curious,PP
0.1813509023248544,0.03016394385620258,Adult without sen. attr.,Curious,PP
0.18205222143568367,0.027746103859384984,Adult without sen. attr.,Curious,PP
0.18208522609759226,0.02749067601775024,Adult without sen. attr.,Curious,PP
0.1827535708416338,0.021501881226250675,Adult without sen. attr.,Curious,PP
0.18286908715831365,0.020639658870567068,Adult without sen. attr.,Curious,PP
0.18351267295960996,0.018099873366331454,Adult without sen. attr.,Curious,PP
0.18403247596099195,0.017372124296530633,Adult without sen. attr.,Curious,PP
0.1847173226955932,0.015479702415927,Adult without sen. attr.,Curious,PP
0.1852123926242205,0.014834520176631494,Adult without sen. attr.,Curious,PP
0.1852949066617542,0.013424841322998236,Adult without sen. attr.,Curious,PP
0.1858394835832444,0.011438677678882023,Adult without sen. attr.,Curious,PP
0.18588899057610708,0.010354525865420095,Adult without sen. attr.,Curious,PP
0.1859797486308308,0.009856165534558505,Adult without sen. attr.,Curious,PP
0.18626854520923847,0.005699757855270815,Adult without sen. attr.,Curious,PP
0.18627680045945105,0.004442870520557518,Adult without sen. attr.,Curious,PP
0.1865655824008904,0.004281610612030607,Adult without sen. attr.,Curious,PP
0.19663200870811115,0.002967869549785984,Adult without sen. attr.,Curious,PP
0.19672277050717568,0.002011554441059205,Adult without sen. attr.,Curious,PP
0.19710229995110584,0.0006674505778294426,Adult without sen. attr.,Curious,PP
0.24789598241766495,0.0,Adult without sen. attr.,Curious,PP
0.1774233611735282,0.2058017588700292,Adult without sen. attr.,Lower bound,PP
0.1789003197939334,0.17570875905608835,Adult without sen. attr.,Lower bound,PP
0.1807733095084334,0.07757070863527556,Adult without sen. attr.,Lower bound,PP
0.1817882028621195,0.044093939108160486,Adult without sen. attr.,Lower bound,PP
0.18234100814264773,0.041881828107240685,Adult without sen. attr.,Lower bound,PP
0.18276181758198096,0.040010492004511185,Adult without sen. attr.,Lower bound,PP
0.1827783239976707,0.025609582532343,Adult without sen. attr.,Lower bound,PP
0.1830423612929385,0.02532647251299134,Adult without sen. attr.,Lower bound,PP
0.1833393920170927,0.02326506894984477,Adult without sen. attr.,Lower bound,PP
0.183553922319498,0.021491590432540675,Adult without sen. attr.,Lower bound,PP
0.1841479932988556,0.020769959067844825,Adult without sen. attr.,Lower bound,PP
0.18498134671547106,0.019778870800851327,Adult without sen. attr.,Lower bound,PP
0.18574868502156128,0.017981093965532182,Adult without sen. attr.,Lower bound,PP
0.1885210766218748,0.017013314805692327,Adult without sen. attr.,Lower bound,PP
0.19088083880585735,0.011538828460215209,Adult without sen. attr.,Lower bound,PP
0.1914254157273476,0.011352894274831594,Adult without sen. attr.,Lower bound,PP
0.1917389600154784,0.008796972921074508,Adult without sen. attr.,Lower bound,PP
0.19491565872417094,0.006752351859952754,Adult without sen. attr.,Lower bound,PP
0.19857092503053675,0.00554394884966669,Adult without sen. attr.,Lower bound,PP
0.19861218085792245,0.0046579298391439495,Adult without sen. attr.,Lower bound,PP
0.19888446931866746,0.003646729823096173,Adult without sen. attr.,Lower bound,PP
0.1989092228150987,0.0023208369259266172,Adult without sen. attr.,Lower bound,PP
0.1989339763115302,0.001401664983137163,Adult without sen. attr.,Lower bound,PP
0.199528047971677,0.000583468990166125,Adult without sen. attr.,Lower bound,PP
0.19956930379906268,0.0005001846580536816,Adult without sen. attr.,Lower bound,PP
0.24789598241766495,0.0,Adult without sen. attr.,Lower bound,PP
0.17666425429002752,0.2422516545375216,Adult without sen. attr.,BFS objective-aware,PP
0.1790983304052588,0.1872220079071089,Adult without sen. attr.,BFS objective-aware,PP
0.1823905263685326,0.0927246383931038,Adult without sen. attr.,BFS objective-aware,PP
0.18324863634513133,0.040970642835275885,Adult without sen. attr.,BFS objective-aware,PP
0.18327338984156272,0.038065520430279776,Adult without sen. attr.,BFS objective-aware,PP
0.1834631666475366,0.03576368076661589,Adult without sen. attr.,BFS objective-aware,PP
0.18363644112255614,0.03263835640214343,Adult without sen. attr.,BFS objective-aware,PP
0.18399948491486806,0.02892208157397445,Adult without sen. attr.,BFS objective-aware,PP
0.18416450822441044,0.02632717121675276,Adult without sen. attr.,BFS objective-aware,PP
0.18442854551967847,0.02603997186772129,Adult without sen. attr.,BFS objective-aware,PP
0.1850473631875751,0.023788681402991615,Adult without sen. attr.,BFS objective-aware,PP
0.18541866563404566,0.022489701162565257,Adult without sen. attr.,BFS objective-aware,PP
0.18579821822480933,0.021977083997587955,Adult without sen. attr.,BFS objective-aware,PP
0.1869863557583944,0.01981078011634336,Adult without sen. attr.,BFS objective-aware,PP
0.18795174211921795,0.019782246553449716,Adult without sen. attr.,BFS objective-aware,PP
0.1887273516740675,0.01814831133034633,Adult without sen. attr.,BFS objective-aware,PP
0.18984951017895635,0.01727823453320183,Adult without sen. attr.,BFS objective-aware,PP
0.19102941288600594,0.01575831350216228,Adult without sen. attr.,BFS objective-aware,PP
0.1910541663824372,0.014345089199821913,Adult without sen. attr.,BFS objective-aware,PP
0.19124393910367554,0.011413949863710892,Adult without sen. attr.,BFS objective-aware,PP
0.1934717401667143,0.01063611211006008,Adult without sen. attr.,BFS objective-aware,PP
0.19353774949053135,0.010373681736138974,Adult without sen. attr.,BFS objective-aware,PP
0.1957902254188454,0.009049586431378652,Adult without sen. attr.,BFS objective-aware,PP
0.1963595558367668,0.008103232168407803,Adult without sen. attr.,BFS objective-aware,PP
0.19643381632606105,0.006917983963349484,Adult without sen. attr.,BFS objective-aware,PP
0.19697014208207408,0.005303232448331996,Adult without sen. attr.,BFS objective-aware,PP
0.1970609011579816,0.004347854501282988,Adult without sen. attr.,BFS objective-aware,PP
0.19786126420926264,0.003553647193750242,Adult without sen. attr.,BFS objective-aware,PP
0.19789426887117112,0.0033266646873892467,Adult without sen. attr.,BFS objective-aware,PP
0.2049489653161034,0.0016675307721963017,Adult without sen. attr.,BFS objective-aware,PP
0.20637641694364567,0.001182005733176128,Adult without sen. attr.,BFS objective-aware,PP
0.21082374203425536,0.0007145527170991263,Adult without sen. attr.,BFS objective-aware,PP
0.24789598241766495,0.0,Adult without sen. attr.,BFS objective-aware,PP
0.3273281102861573,0.07274119721735639,COMPAS  without sen. attr.,BFS original,PP
0.3442533949975224,0.04811740740373989,COMPAS  without sen. attr.,BFS original,PP
0.3443482266713015,0.04791811317366288,COMPAS  without sen. attr.,BFS original,PP
0.3455334877298176,0.045519137768987306,COMPAS  without sen. attr.,BFS original,PP
0.34567569028591216,0.04493673759363044,COMPAS  without sen. attr.,BFS original,PP
0.3466239171145548,0.040134672372664465,COMPAS  without sen. attr.,BFS original,PP
0.3468135355075388,0.0396785720305892,COMPAS  without sen. attr.,BFS original,PP
0.347192862202655,0.039440098986923175,COMPAS  without sen. attr.,BFS original,PP
0.34785663896453434,0.038839828732187935,COMPAS  without sen. attr.,BFS original,PP
0.34814113398587143,0.03833539631676257,COMPAS  without sen. attr.,BFS original,PP
0.34833076361749904,0.03772939042814034,COMPAS  without sen. attr.,BFS original,PP
0.34946874370284753,0.03619442572429552,COMPAS  without sen. attr.,BFS original,PP
0.353877798408181,0.03414161919022333,COMPAS  without sen. attr.,BFS original,PP
0.3543993388980353,0.033109207981264245,COMPAS  without sen. attr.,BFS original,PP
0.3545890022455933,0.031651775337933966,COMPAS  without sen. attr.,BFS original,PP
0.3566753327846628,0.03135885809292152,COMPAS  without sen. attr.,BFS original,PP
0.3571494574376275,0.030191397734684326,COMPAS  without sen. attr.,BFS original,PP
0.3592831588590124,0.0293602538828442,COMPAS  without sen. attr.,BFS original,PP
0.3602314755968029,0.02880820326913245,COMPAS  without sen. attr.,BFS original,PP
0.36170136654037793,0.027886126892394315,COMPAS  without sen. attr.,BFS original,PP
0.3660625895790128,0.02618437357472845,COMPAS  without sen. attr.,BFS original,PP
0.368812708118605,0.02384547407631856,COMPAS  without sen. attr.,BFS original,PP
0.3696661931826164,0.023203920844521032,COMPAS  without sen. attr.,BFS original,PP
0.3697136090195059,0.02272872667350272,COMPAS  without sen. attr.,BFS original,PP
0.37080391477916463,0.02086979336012249,COMPAS  without sen. attr.,BFS original,PP
0.3712780169548424,0.02047083829791254,COMPAS  without sen. attr.,BFS original,PP
0.3712781293412773,0.01876228744675224,COMPAS  without sen. attr.,BFS original,PP
0.3727006044479629,0.01756163950256153,COMPAS  without sen. attr.,BFS original,PP
0.37307993114307897,0.0171979615052406,COMPAS  without sen. attr.,BFS original,PP
0.373174762816858,0.01465418483102914,COMPAS  without sen. attr.,BFS original,PP
0.3743124844134063,0.013638290905714669,COMPAS  without sen. attr.,BFS original,PP
0.3778207393656303,0.010924419257392338,COMPAS  without sen. attr.,BFS original,PP
0.3792903718204052,0.009415744574379593,COMPAS  without sen. attr.,BFS original,PP
0.3813766236889702,0.008914668997015762,COMPAS  without sen. attr.,BFS original,PP
0.3834154484820021,0.006929578453611264,COMPAS  without sen. attr.,BFS original,PP
0.3873976482688949,0.0066321750741382465,COMPAS  without sen. attr.,BFS original,PP
0.3885356283542435,0.005712413994175302,COMPAS  without sen. attr.,BFS original,PP
0.3890097867231386,0.002451013848921235,COMPAS  without sen. attr.,BFS original,PP
0.3891046183969176,0.0018701880461931887,COMPAS  without sen. attr.,BFS original,PP
0.3916175790815577,0.0012957203440451706,COMPAS  without sen. attr.,BFS original,PP
0.3999137434112047,0.0007754557029384433,COMPAS  without sen. attr.,BFS original,PP
0.4708898004927246,0.0,COMPAS  without sen. attr.,BFS original,PP
0.3371894467788981,0.07149404909657517,COMPAS  without sen. attr.,Curious,PP
0.3375212789666203,0.07106142618757635,COMPAS  without sen. attr.,Curious,PP
0.34747749208771395,0.04494961706678766,COMPAS  without sen. attr.,Curious,PP
0.3489946415271697,0.04367079813360597,COMPAS  without sen. attr.,Curious,PP
0.34946879989606505,0.043299763642956665,COMPAS  without sen. attr.,Curious,PP
0.34956363156984405,0.041370696754652464,COMPAS  without sen. attr.,Curious,PP
0.3498481715457552,0.03959255408694192,COMPAS  without sen. attr.,Curious,PP
0.3506540497159376,0.03957800794004438,COMPAS  without sen. attr.,Curious,PP
0.35112819684618946,0.038773056820798665,COMPAS  without sen. attr.,Curious,PP
0.357053884013378,0.03642055747547364,COMPAS  without sen. attr.,Curious,PP
0.3570538952520215,0.034469401240036716,COMPAS  without sen. attr.,Curious,PP
0.35975659795472426,0.033185648021143856,COMPAS  without sen. attr.,Curious,PP
0.3653515655598963,0.0322253818265166,COMPAS  without sen. attr.,Curious,PP
0.36587310604975054,0.03154257287828355,COMPAS  without sen. attr.,Curious,PP
0.3659205780798576,0.029847513959753137,COMPAS  without sen. attr.,Curious,PP
0.36776957094567897,0.02904702541969941,COMPAS  without sen. attr.,Curious,PP
0.36909694465114185,0.02652925938384532,COMPAS  without sen. attr.,Curious,PP
0.3698556542345917,0.025854202570243158,COMPAS  without sen. attr.,Curious,PP
0.37085135309334105,0.025146999650664185,COMPAS  without sen. attr.,Curious,PP
0.3714677364956179,0.024242259846361813,COMPAS  without sen. attr.,Curious,PP
0.371894557698128,0.02298664032811521,COMPAS  without sen. attr.,Curious,PP
0.3721316368825757,0.02169258154128977,COMPAS  without sen. attr.,Curious,PP
0.3722738057227397,0.020094365503056592,COMPAS  without sen. attr.,Curious,PP
0.3729850432760825,0.01947820486040697,COMPAS  without sen. attr.,Curious,PP
0.3736488649925358,0.01631294274929771,COMPAS  without sen. attr.,Curious,PP
0.37464442898756345,0.015015571817313769,COMPAS  without sen. attr.,Curious,PP
0.3751186210723891,0.0146391966729716,COMPAS  without sen. attr.,Curious,PP
0.3787221572441317,0.013162789859196831,COMPAS  without sen. attr.,Curious,PP
0.3847437437562311,0.012342518840460314,COMPAS  without sen. attr.,Curious,PP
0.3857392403193979,0.011338021275365096,COMPAS  without sen. attr.,Curious,PP
0.3859289036669559,0.010986982689032377,COMPAS  without sen. attr.,Curious,PP
0.3936087407875434,0.005971624257608621,COMPAS  without sen. attr.,Curious,PP
0.3940354833195491,0.005744411630695345,COMPAS  without sen. attr.,Curious,PP
0.3942251466671072,0.004970076640218314,COMPAS  without sen. attr.,Curious,PP
0.3948888110425516,0.00463547723987916,COMPAS  without sen. attr.,Curious,PP
0.3953629694114469,0.004333647013136255,COMPAS  without sen. attr.,Curious,PP
0.3964534549894013,0.0030891904171162165,COMPAS  without sen. attr.,Curious,PP
0.3971172767058547,0.0012159494435995287,COMPAS  without sen. attr.,Curious,PP
0.3980655934436451,0.0006720267692013947,COMPAS  without sen. attr.,Curious,PP
0.4708898004927246,0.0,COMPAS  without sen. attr.,Curious,PP
0.3293664855334495,0.0806625240094276,COMPAS  without sen. attr.,Lower bound,PP
0.3442061589789287,0.045328246221289656,COMPAS  without sen. attr.,Lower bound,PP
0.34505950917921824,0.04507959614124592,COMPAS  without sen. attr.,Lower bound,PP
0.34605502821967193,0.044322252605032975,COMPAS  without sen. attr.,Lower bound,PP
0.34610244405656143,0.043937942790264084,COMPAS  without sen. attr.,Lower bound,PP
0.3462920624495455,0.04335357204426085,COMPAS  without sen. attr.,Lower bound,PP
0.3474298627165981,0.039137808050427145,COMPAS  without sen. attr.,Lower bound,PP
0.34776177357482485,0.0389888091791649,COMPAS  without sen. attr.,Lower bound,PP
0.3484255952912781,0.03823564704506015,COMPAS  without sen. attr.,Lower bound,PP
0.34847301112816764,0.03797925189306521,COMPAS  without sen. attr.,Lower bound,PP
0.34856784280194675,0.0378676863728159,COMPAS  without sen. attr.,Lower bound,PP
0.3511757138308703,0.03682783191759322,COMPAS  without sen. attr.,Lower bound,PP
0.3577176158206833,0.033856412370848445,COMPAS  without sen. attr.,Lower bound,PP
0.3584288533740263,0.03296734301179194,COMPAS  without sen. attr.,Lower bound,PP
0.3592823384380376,0.03252484292231635,COMPAS  without sen. attr.,Lower bound,PP
0.360135823502049,0.03220983083576878,COMPAS  without sen. attr.,Lower bound,PP
0.3657308922550124,0.03135274725720072,COMPAS  without sen. attr.,Lower bound,PP
0.3668215126966888,0.026159636364173577,COMPAS  without sen. attr.,Lower bound,PP
0.3682912125833247,0.02508770414678609,COMPAS  without sen. attr.,Lower bound,PP
0.3686705392784409,0.024842984122809143,COMPAS  without sen. attr.,Lower bound,PP
0.3687179551153304,0.024654830369404124,COMPAS  without sen. attr.,Lower bound,PP
0.3694766085055627,0.024232734799234983,COMPAS  without sen. attr.,Lower bound,PP
0.3702352057025775,0.02341699200752234,COMPAS  without sen. attr.,Lower bound,PP
0.3704248465728488,0.020934802712639256,COMPAS  without sen. attr.,Lower bound,PP
0.3723686036805882,0.019894593824360585,COMPAS  without sen. attr.,Lower bound,PP
0.3729375937232626,0.019169380377656718,COMPAS  without sen. attr.,Lower bound,PP
0.3743124282201888,0.017851391811019402,COMPAS  without sen. attr.,Lower bound,PP
0.3743598890116523,0.01683313259495634,COMPAS  without sen. attr.,Lower bound,PP
0.3750237107281056,0.015906840896299918,COMPAS  without sen. attr.,Lower bound,PP
0.3762089605479783,0.015558287432129104,COMPAS  without sen. attr.,Lower bound,PP
0.3772519066639649,0.012699863847933934,COMPAS  without sen. attr.,Lower bound,PP
0.3776786491959706,0.012599104279509898,COMPAS  without sen. attr.,Lower bound,PP
0.3795748331258119,0.01173841766850372,COMPAS  without sen. attr.,Lower bound,PP
0.3814712305898793,0.010051451830887514,COMPAS  without sen. attr.,Lower bound,PP
0.3817082535811094,0.009770216190127391,COMPAS  without sen. attr.,Lower bound,PP
0.3836522129844319,0.008943175275606795,COMPAS  without sen. attr.,Lower bound,PP
0.3851693624238877,0.007362582099068505,COMPAS  without sen. attr.,Lower bound,PP
0.38559610495589336,0.007049428448331029,COMPAS  without sen. attr.,Lower bound,PP
0.3930403913475482,0.006185672685920229,COMPAS  without sen. attr.,Lower bound,PP
0.3931353129304751,0.00409934079577976,COMPAS  without sen. attr.,Lower bound,PP
0.3990609101885159,0.002301823676526227,COMPAS  without sen. attr.,Lower bound,PP
0.4002936657544259,0.002084554247639492,COMPAS  without sen. attr.,Lower bound,PP
0.4007677454528167,0.001268840939542004,COMPAS  without sen. attr.,Lower bound,PP
0.4040390898002455,0.00013392873304685082,COMPAS  without sen. attr.,Lower bound,PP
0.4708898004927246,0.0,COMPAS  without sen. attr.,Lower bound,PP
0.32704368269668105,0.07111645227725365,COMPAS  without sen. attr.,BFS objective-aware,PP
0.3434948427550816,0.048039538566603326,COMPAS  without sen. attr.,BFS objective-aware,PP
0.3436370902657501,0.047947591911835036,COMPAS  without sen. attr.,BFS objective-aware,PP
0.3447748343395853,0.046521317551459294,COMPAS  without sen. attr.,BFS objective-aware,PP
0.3451067002432381,0.04570128997278152,COMPAS  without sen. attr.,BFS objective-aware,PP
0.3455334427752437,0.045178082477601335,COMPAS  without sen. attr.,BFS objective-aware,PP
0.34586535363347026,0.043702688676574585,COMPAS  without sen. attr.,BFS objective-aware,PP
0.34690837841996136,0.039715924829732255,COMPAS  without sen. attr.,BFS objective-aware,PP
0.3473351097133236,0.03931917038881638,COMPAS  without sen. attr.,BFS objective-aware,PP
0.34799888647520283,0.03871890013408115,COMPAS  without sen. attr.,BFS objective-aware,PP
0.3480937181489818,0.0385604681824306,COMPAS  without sen. attr.,BFS objective-aware,PP
0.34833076361749904,0.03772939042814034,COMPAS  without sen. attr.,BFS objective-aware,PP
0.34951615953973714,0.036925572046766934,COMPAS  without sen. attr.,BFS objective-aware,PP
0.3530243133441696,0.034504652451665695,COMPAS  without sen. attr.,BFS objective-aware,PP
0.3531191450179487,0.03294553802198612,COMPAS  without sen. attr.,BFS objective-aware,PP
0.3532139766917277,0.03270043998277043,COMPAS  without sen. attr.,BFS objective-aware,PP
0.3547786993090819,0.03235027709880526,COMPAS  without sen. attr.,BFS objective-aware,PP
0.35596409523132005,0.03156715795962135,COMPAS  without sen. attr.,BFS objective-aware,PP
0.3560115110682094,0.03131625017212933,COMPAS  without sen. attr.,BFS objective-aware,PP
0.3561063427419885,0.03106741203884666,COMPAS  without sen. attr.,BFS objective-aware,PP
0.3567227373829087,0.029828230984747406,COMPAS  without sen. attr.,BFS objective-aware,PP
0.3578133016313678,0.029356110629375525,COMPAS  without sen. attr.,BFS objective-aware,PP
0.3588564163270067,0.02750273198965372,COMPAS  without sen. attr.,BFS objective-aware,PP
0.3708039709723821,0.024980122785636598,COMPAS  without sen. attr.,BFS objective-aware,PP
0.3718470856680212,0.02376680132637128,COMPAS  without sen. attr.,BFS objective-aware,PP
0.3725109073844744,0.022003544650377904,COMPAS  without sen. attr.,BFS objective-aware,PP
0.3732695607747066,0.021445931765227688,COMPAS  without sen. attr.,BFS objective-aware,PP
0.3739332476274381,0.020918087671888075,COMPAS  without sen. attr.,BFS objective-aware,PP
0.3740280793012172,0.020222114291337426,COMPAS  without sen. attr.,BFS objective-aware,PP
0.3755927344867104,0.019009967780238758,COMPAS  without sen. attr.,BFS objective-aware,PP
0.37592456667443264,0.016345994979431656,COMPAS  without sen. attr.,BFS objective-aware,PP
0.3769677150860021,0.015995387537373153,COMPAS  without sen. attr.,BFS objective-aware,PP
0.3770625467597811,0.014359172640922346,COMPAS  without sen. attr.,BFS objective-aware,PP
0.3791958435900004,0.013596370459041208,COMPAS  without sen. attr.,BFS objective-aware,PP
0.3799070811433433,0.013271454025278828,COMPAS  without sen. attr.,BFS objective-aware,PP
0.3804760262314435,0.012658530880818364,COMPAS  without sen. attr.,BFS objective-aware,PP
0.3817559953386602,0.011095284494220349,COMPAS  without sen. attr.,BFS objective-aware,PP
0.3818982428493288,0.010737751486761085,COMPAS  without sen. attr.,BFS objective-aware,PP
0.3825620645657821,0.010154604029172787,COMPAS  without sen. attr.,BFS objective-aware,PP
0.38436354044692267,0.009445753589216798,COMPAS  without sen. attr.,BFS objective-aware,PP
0.38507475552297854,0.008940621897036172,COMPAS  without sen. attr.,BFS objective-aware,PP
0.3862601514452165,0.007211689081341176,COMPAS  without sen. attr.,BFS objective-aware,PP
0.3866868153067177,0.00665942639783228,COMPAS  without sen. attr.,BFS objective-aware,PP
0.387966818129865,0.006104930687108312,COMPAS  without sen. attr.,BFS objective-aware,PP
0.3892942143126148,0.004558239512055695,COMPAS  without sen. attr.,BFS objective-aware,PP
0.3936090554695613,0.003581936545344067,COMPAS  without sen. attr.,BFS objective-aware,PP
0.3979703684173439,0.0020833450453278113,COMPAS  without sen. attr.,BFS objective-aware,PP
0.3991083485026923,0.0015429571835090085,COMPAS  without sen. attr.,BFS objective-aware,PP
0.3994402593609191,0.0009118314073855773,COMPAS  without sen. attr.,BFS objective-aware,PP
0.4048918218751429,0.000565729961717909,COMPAS  without sen. attr.,BFS objective-aware,PP
0.4708898004927246,0.0,COMPAS  without sen. attr.,BFS objective-aware,PP
0.180055460494686,0.008990931519028897,Adult without sen. attr.,BFS original,PE
0.1803112197333021,0.0007794610291139906,Adult without sen. attr.,BFS original,PE
0.18185418767752426,0.0004507802383179493,Adult without sen. attr.,BFS original,PE
0.24789598241766495,0.0,Adult without sen. attr.,BFS original,PE
0.1712185296668205,0.002843304366756225,Adult without sen. attr.,Curious,PE
0.17133404121797555,0.002773952872648568,Adult without sen. attr.,Curious,PE
0.17171357917177088,0.002346536158543236,Adult without sen. attr.,Curious,PE
0.17192810947417614,0.002138347629816382,Adult without sen. attr.,Curious,PE
0.17266244107599016,0.0015556108617975346,Adult without sen. attr.,Curious,PE
0.1748242004777234,0.00048390920339741483,Adult without sen. attr.,Curious,PE
0.24789598241766495,0.0,Adult without sen. attr.,Curious,PE
0.1774233611735282,0.0009064347076160584,Adult without sen. attr.,Lower bound,PE
0.17833920275768667,0.0006342100772854665,Adult without sen. attr.,Lower bound,PE
0.17872700753511128,0.0004756904277398659,Adult without sen. attr.,Lower bound,PE
0.24789598241766495,0.0,Adult without sen. attr.,Lower bound,PE
0.17666425429002752,0.005442232875230378,Adult without sen. attr.,BFS objective-aware,PE
0.1768952773923378,0.004574627238858208,Adult without sen. attr.,BFS objective-aware,PE
0.1770025425435403,0.0035697794657931757,Adult without sen. attr.,BFS objective-aware,PE
0.17753061713407606,0.002038031912328026,Adult without sen. attr.,BFS objective-aware,PE
0.17781114518688135,0.0015234875064437199,Adult without sen. attr.,BFS objective-aware,PE
0.1782401979626156,0.0009037248128912164,Adult without sen. attr.,BFS objective-aware,PE
0.17875176001035875,0.0005874069303854129,Adult without sen. attr.,BFS objective-aware,PE
0.24789598241766495,0.0,Adult without sen. attr.,BFS objective-aware,PE
0.3273281102861573,0.15887053724350633,COMPAS  without sen. attr.,BFS original,PE
0.3413618718455235,0.09827365696748662,COMPAS  without sen. attr.,BFS original,PE
0.3657314429485435,0.047617643392382204,COMPAS  without sen. attr.,BFS original,PE
0.3670115469194821,0.04730734932821645,COMPAS  without sen. attr.,BFS original,PE
