error,unfairness,dataset,strategy,metric
0.18208522609759226,0.02749067601775024,Adult with sen. attr.,Curious,PP
0.1827535708416338,0.021501881226250675,Adult with sen. attr.,Curious,PP
0.18286908715831365,0.020639658870567068,Adult with sen. attr.,Curious,PP
0.18351267295960996,0.018099873366331454,Adult with sen. attr.,Curious,PP
0.18403247596099195,0.017372124296530633,Adult with sen. attr.,Curious,PP
0.1847173226955932,0.015479702415927,Adult with sen. attr.,Curious,PP
0.1852123926242205,0.014834520176631494,Adult with sen. attr.,Curious,PP
0.1852949066617542,0.013424841322998236,Adult with sen. attr.,Curious,PP
0.1858394835832444,0.011438677678882023,Adult with sen. attr.,Curious,PP
0.18588899057610708,0.010354525865420095,Adult with sen. attr.,Curious,PP
0.1859797486308308,0.009856165534558505,Adult with sen. attr.,Curious,PP
0.18626854520923847,0.005699757855270815,Adult with sen. attr.,Curious,PP
0.18627680045945105,0.004442870520557518,Adult with sen. attr.,Curious,PP
0.1865655824008904,0.004281610612030607,Adult with sen. attr.,Curious,PP
0.19663200870811115,0.002967869549785984,Adult with sen. attr.,Curious,PP
0.19672277050717568,0.002011554441059205,Adult with sen. attr.,Curious,PP
0.19710229995110584,0.0006674505778294426,Adult with sen. attr.,Curious,PP
0.24789598241766495,0.0,Adult with sen. attr.,Curious,PP
0.1774233611735282,0.2058017588700292,Adult with sen. attr.,Lower bound,PP
0.1789003197939334,0.17570875905608835,Adult with sen. attr.,Lower bound,PP
0.1807733095084334,0.07757070863527556,Adult with sen. attr.,Lower bound,PP
0.1817882028621195,0.044093939108160486,Adult with sen. attr.,Lower bound,PP
0.18234100814264773,0.041881828107240685,Adult with sen. attr.,Lower bound,PP
0.18276181758198096,0.040010492004511185,Adult with sen. attr.,Lower bound,PP
0.1827783239976707,0.025609582532343,Adult with sen. attr.,Lower bound,PP
0.1830423612929385,0.02532647251299134,Adult with sen. attr.,Lower bound,PP
0.1833393920170927,0.02326506894984477,Adult with sen. attr.,Lower bound,PP
0.183553922319498,0.021491590432540675,Adult with sen. attr.,Lower bound,PP
0.1841479932988556,0.020769959067844825,Adult with sen. attr.,Lower bound,PP
0.18498134671547106,0.019778870800851327,Adult with sen. attr.,Lower bound,PP
0.18574868502156128,0.017981093965532182,Adult with sen. attr.,Lower bound,PP
0.1885210766218748,0.017013314805692327,Adult with sen. attr.,Lower bound,PP
0.19088083880585735,0.011538828460215209,Adult with sen. attr.,Lower bound,PP
0.1914254157273476,0.011352894274831594,Adult with sen. attr.,Lower bound,PP
0.1917389600154784,0.008796972921074508,Adult with sen. attr.,Lower bound,PP
0.19491565872417094,0.006752351859952754,Adult with sen. attr.,Lower bound,PP
0.19857092503053675,0.00554394884966669,Adult with sen. attr.,Lower bound,PP
0.19861218085792245,0.0046579298391439495,Adult with sen. attr.,Lower bound,PP
0.19888446931866746,0.003646729823096173,Adult with sen. attr.,Lower bound,PP
0.1989092228150987,0.0023208369259266172,Adult with sen. attr.,Lower bound,PP
0.1989339763115302,0.001401664983137163,Adult with sen. attr.,Lower bound,PP
0.199528047971677,0.000583468990166125,Adult with sen. attr.,Lower bound,PP
0.19956930379906268,0.0005001846580536816,Adult with sen. attr.,Lower bound,PP
0.24789598241766495,0.0,Adult with sen. attr.,Lower bound,PP
0.1764497321570928,0.23812037252388324,Adult with sen. attr.,BFS objective-aware,PP
0.17842999927700176,0.1397017709334254,Adult with sen. attr.,BFS objective-aware,PP
0.17924684321437626,0.08600202784980901,Adult with sen. attr.,BFS objective-aware,PP
0.1801049576161049,0.014676023031882713,Adult with sen. attr.,BFS objective-aware,PP
0.1808970695019088,0.010553071632812541,Adult with sen. attr.,BFS objective-aware,PP
0.18130135993095176,0.006347934666389898,Adult with sen. attr.,BFS objective-aware,PP
0.18214297880961827,0.005215151782942606,Adult with sen. attr.,BFS objective-aware,PP
0.18221723929891245,0.0047442763033472175,Adult with sen. attr.,BFS objective-aware,PP
0.1826132952418144,0.003480656425564188,Adult with sen. attr.,BFS objective-aware,PP
0.18346316528595816,0.0032930778325435785,Adult with sen. attr.,BFS objective-aware,PP
0.18484936108611494,0.0017409699019491633,Adult with sen. attr.,BFS objective-aware,PP
0.18509689298687704,0.0009561555921166144,Adult with sen. attr.,BFS objective-aware,PP
0.1867966330751644,0.0004991545772751181,Adult with sen. attr.,BFS objective-aware,PP
0.24789598241766495,0.0,Adult with sen. attr.,BFS objective-aware,PP
0.3273281102861573,0.07274119721735639,COMPAS with sen. attr.,BFS original,PP
0.3403186897180236,0.03875931173469245,COMPAS with sen. attr.,BFS original,PP
0.3421677612543496,0.030347287092334363,COMPAS with sen. attr.,BFS original,PP
0.3406505668603197,0.03119966941484265,COMPAS with sen. attr.,BFS original,PP
0.3422627053145634,0.0292536591918076,COMPAS with sen. attr.,BFS original,PP
0.3434006853999121,0.0266244354637295,COMPAS with sen. attr.,BFS original,PP
0.342404952825232,0.02712510846839346,COMPAS with sen. attr.,BFS original,PP
0.3440643160594259,0.023827154750045,COMPAS with sen. attr.,BFS original,PP
0.3467192882432214,0.022773670186183412,COMPAS with sen. attr.,BFS original,PP
0.3473830200505267,0.011840180363330722,COMPAS with sen. attr.,BFS original,PP
0.3475252338452648,0.01027115735268822,COMPAS with sen. attr.,BFS original,PP
0.34762004304175675,0.007863133953142244,COMPAS with sen. attr.,BFS original,PP
0.3488054614412819,0.007477470146124166,COMPAS with sen. attr.,BFS original,PP
0.34956409235422714,0.006189372027548812,COMPAS with sen. attr.,BFS original,PP
0.3497063398648957,0.006024918590845707,COMPAS with sen. attr.,BFS original,PP
0.3516028272381112,0.002978152521151833,COMPAS with sen. attr.,BFS original,PP
0.35089154473019435,0.003029867104894235,COMPAS with sen. attr.,BFS original,PP
0.35278775113732264,0.002772295413871806,COMPAS with sen. attr.,BFS original,PP
0.3550634865351497,0.001477372596714388,COMPAS with sen. attr.,BFS original,PP
0.3552533297010039,0.0005561078152829692,COMPAS with sen. attr.,BFS original,PP
0.4708898004927246,0.0,COMPAS with sen. attr.,BFS original,PP
0.3371894467788981,0.07149404909657517,COMPAS with sen. attr.,Curious,PP
0.3375212789666203,0.07106142618757635,COMPAS with sen. attr.,Curious,PP
0.34747749208771395,0.04494961706678766,COMPAS with sen. attr.,Curious,PP
0.3489946415271697,0.04367079813360597,COMPAS with sen. attr.,Curious,PP
0.34946879989606505,0.043299763642956665,COMPAS with sen. attr.,Curious,PP
0.34956363156984405,0.041370696754652464,COMPAS with sen. attr.,Curious,PP
0.3498481715457552,0.03959255408694192,COMPAS with sen. attr.,Curious,PP
0.3506540497159376,0.03957800794004438,COMPAS with sen. attr.,Curious,PP
0.35112819684618946,0.038773056820798665,COMPAS with sen. attr.,Curious,PP
0.357053884013378,0.03642055747547364,COMPAS with sen. attr.,Curious,PP
0.3570538952520215,0.034469401240036716,COMPAS with sen. attr.,Curious,PP
0.35975659795472426,0.033185648021143856,COMPAS with sen. attr.,Curious,PP
0.3646877438434431,0.030814679741346725,COMPAS with sen. attr.,Curious,PP
0.3652092843332973,0.03013187079311368,COMPAS with sen. attr.,Curious,PP
0.36520934052651466,0.02914960072943895,COMPAS with sen. attr.,Curious,PP
0.3670583333923363,0.028349112189385232,COMPAS with sen. attr.,Curious,PP
0.3683857070977991,0.02583134615353113,COMPAS with sen. attr.,Curious,PP
0.3689073374968012,0.025534199322326145,COMPAS with sen. attr.,Curious,PP
0.36990303635555066,0.02482699640274717,COMPAS with sen. attr.,Curious,PP
0.3703771722471589,0.0240842721721769,COMPAS with sen. attr.,Curious,PP
0.3703772509176633,0.02342058840399344,COMPAS with sen. attr.,Curious,PP
0.3721316368825757,0.02169258154128977,COMPAS with sen. attr.,Curious,PP
0.3722738057227397,0.020094365503056592,COMPAS with sen. attr.,Curious,PP
0.3729850432760825,0.01947820486040697,COMPAS with sen. attr.,Curious,PP
0.3736488649925358,0.01631294274929771,COMPAS with sen. attr.,Curious,PP
0.37464442898756345,0.015015571817313769,COMPAS with sen. attr.,Curious,PP
0.3751186210723891,0.0146391966729716,COMPAS with sen. attr.,Curious,PP
0.3787221572441317,0.013162789859196831,COMPAS with sen. attr.,Curious,PP
0.3848859912668996,0.011113384074207634,COMPAS with sen. attr.,Curious,PP
0.3858814878300663,0.010108886509112413,COMPAS with sen. attr.,Curious,PP
0.39360859468517817,0.009048020705782613,COMPAS with sen. attr.,Curious,PP
0.3936560442379979,0.00681440495229968,COMPAS with sen. attr.,Curious,PP
0.3937984041351015,0.005609453899615114,COMPAS with sen. attr.,Curious,PP
0.3945094618701485,0.004304074628285415,COMPAS with sen. attr.,Curious,PP
0.39498362023904376,0.0040022444015425105,COMPAS with sen. attr.,Curious,PP
0.3957422736292761,0.003646200516071985,COMPAS with sen. attr.,Curious,PP
0.39749662587825785,0.0015512194501279494,COMPAS with sen. attr.,Curious,PP
0.3982550769729074,0.0008764893024652664,COMPAS with sen. attr.,Curious,PP
0.3988714828524712,0.00045917177596612737,COMPAS with sen. attr.,Curious,PP
0.4708898004927246,0.0,COMPAS with sen. attr.,Curious,PP
0.3293664855334495,0.0806625240094276,COMPAS with sen. attr.,Lower bound,PP
0.3422625704508415,0.03564341443117613,COMPAS with sen. attr.,Lower bound,PP
0.3425470654721787,0.03559032614853608,COMPAS with sen. attr.,Lower bound,PP
0.34321075232491005,0.03503561386585578,COMPAS with sen. attr.,Lower bound,PP
0.34325816816179955,0.034774179369147167,COMPAS with sen. attr.,Lower bound,PP
0.3433529773582916,0.03450580988403566,COMPAS with sen. attr.,Lower bound,PP
0.3442063500358681,0.03138213913423935,COMPAS with sen. attr.,Lower bound,PP
0.3445382608940948,0.031233140262977094,COMPAS with sen. attr.,Lower bound,PP
0.3452020826105481,0.02728137721377182,COMPAS with sen. attr.,Lower bound,PP
0.3452969142843271,0.027169811693522502,COMPAS with sen. attr.,Lower bound,PP
0.3456288251425538,0.026714383741655044,COMPAS with sen. attr.,Lower bound,PP
0.346197815185228,0.025363972056098017,COMPAS with sen. attr.,Lower bound,PP
0.34634006269589657,0.02486569342916607,COMPAS with sen. attr.,Lower bound,PP
0.34648231020656506,0.024571503227668056,COMPAS with sen. attr.,Lower bound,PP
0.34686163690168137,0.0239665383527937,COMPAS with sen. attr.,Lower bound,PP
0.3468616818562553,0.021993760329451283,COMPAS with sen. attr.,Lower bound,PP
0.34743069437621643,0.02018132407351914,COMPAS with sen. attr.,Lower bound,PP
0.3495167776651291,0.02006685876451269,COMPAS with sen. attr.,Lower bound,PP
0.3499435651517088,0.018934634887695468,COMPAS with sen. attr.,Lower bound,PP
0.3500383968254879,0.01820204690650351,COMPAS with sen. attr.,Lower bound,PP
0.3515079955643322,0.016506827593969688,COMPAS with sen. attr.,Lower bound,PP
0.3516502430750008,0.016136596670274915,COMPAS with sen. attr.,Lower bound,PP
0.352029569770117,0.015676176385617357,COMPAS with sen. attr.,Lower bound,PP
0.3528828300612584,0.014225374657140218,COMPAS with sen. attr.,Lower bound,PP
0.3531673700371696,0.012423009246701169,COMPAS with sen. attr.,Lower bound,PP
0.35397343926429137,0.011991446830065231,COMPAS with sen. attr.,Lower bound,PP
0.3570553675143189,0.009855567617711669,COMPAS with sen. attr.,Lower bound,PP
0.3574821100463246,0.009754808049287631,COMPAS with sen. attr.,Lower bound,PP
0.3593782939761657,0.008894121438281454,COMPAS with sen. attr.,Lower bound,PP
0.3597101261638879,0.006868253652651046,COMPAS with sen. attr.,Lower bound,PP
0.3603738692098368,0.004273802263314063,COMPAS with sen. attr.,Lower bound,PP
0.3608006117418425,0.003960648612576589,COMPAS with sen. attr.,Lower bound,PP
0.3613694893980819,0.003124020562658103,COMPAS with sen. attr.,Lower bound,PP
0.3615117369087504,0.002746760509157564,COMPAS with sen. attr.,Lower bound,PP
0.3634081680887484,0.0018310466092539054,COMPAS with sen. attr.,Lower bound,PP
0.3636452472731961,0.0015521940641609164,COMPAS with sen. attr.,Lower bound,PP
0.3641192820170128,0.0005981322408454171,COMPAS with sen. attr.,Lower bound,PP
0.3647356878965766,0.0003530153739224939,COMPAS with sen. attr.,Lower bound,PP
0.4708898004927246,0.0,COMPAS with sen. attr.,Lower bound,PP
0.32704368269668105,0.07111645227725365,COMPAS with sen. attr.,BFS objective-aware,PP
0.33998677885979695,0.039286046808607984,COMPAS with sen. attr.,BFS objective-aware,PP
0.3401764084914245,0.03495114507301054,COMPAS with sen. attr.,BFS objective-aware,PP
0.3405083193496512,0.0339167650542759,COMPAS with sen. attr.,BFS objective-aware,PP
0.3406031510234302,0.03276773322781632,COMPAS with sen. attr.,BFS objective-aware,PP
0.3406505668603197,0.03119966941484265,COMPAS with sen. attr.,BFS objective-aware,PP
0.3413143885767729,0.030946359979088105,COMPAS with sen. attr.,BFS objective-aware,PP
0.3415988835981102,0.030750911144800795,COMPAS with sen. attr.,BFS objective-aware,PP
0.3416937152718893,0.027842527283487926,COMPAS with sen. attr.,BFS objective-aware,PP
0.3421678736407845,0.025455190091880263,COMPAS with sen. attr.,BFS objective-aware,PP
0.3423100874355225,0.025253093694876515,COMPAS with sen. attr.,BFS objective-aware,PP
0.34240489663201457,0.025030354112038116,COMPAS with sen. attr.,BFS objective-aware,PP
0.3429737518109669,0.024896412676874168,COMPAS with sen. attr.,BFS objective-aware,PP
0.343115965605705,0.023684852156366662,COMPAS with sen. attr.,BFS objective-aware,PP
0.3432107748021971,0.0224575599650223,COMPAS with sen. attr.,BFS objective-aware,PP
0.3435426519444932,0.021372671893563625,COMPAS with sen. attr.,BFS objective-aware,PP
0.34387454032543296,0.0195503083863346,COMPAS with sen. attr.,BFS objective-aware,PP
0.3443011817096472,0.017804360789737038,COMPAS with sen. attr.,BFS objective-aware,PP
0.3446330138973693,0.014979088869140256,COMPAS with sen. attr.,BFS objective-aware,PP
0.34472784557114844,0.014761115130028491,COMPAS with sen. attr.,BFS objective-aware,PP
0.34501234059248553,0.0134264269485062,COMPAS with sen. attr.,BFS objective-aware,PP
0.34510717226626464,0.011691006689409056,COMPAS with sen. attr.,BFS objective-aware,PP
0.3451545881031541,0.008772570822840242,COMPAS with sen. attr.,BFS objective-aware,PP
0.3452019927014002,0.007400182867798466,COMPAS with sen. attr.,BFS objective-aware,PP
0.3452968243751792,0.0071380042480420295,COMPAS with sen. attr.,BFS objective-aware,PP
0.3459606460916325,0.006898105305471592,COMPAS with sen. attr.,BFS objective-aware,PP
0.3464822202974173,0.006585949607659769,COMPAS with sen. attr.,BFS objective-aware,PP
0.34709862617698106,0.005549969250718778,COMPAS with sen. attr.,BFS objective-aware,PP
0.34776229055242536,0.004219961850736054,COMPAS with sen. attr.,BFS objective-aware,PP
0.3480467518578321,0.002600440049184249,COMPAS with sen. attr.,BFS objective-aware,PP
0.3481415835316111,0.0024020861471100163,COMPAS with sen. attr.,BFS objective-aware,PP
0.3482838310422797,0.0019932584569887445,COMPAS with sen. attr.,BFS objective-aware,PP
0.3493743503361647,0.0010694038647335758,COMPAS with sen. attr.,BFS objective-aware,PP
0.3498010928681704,0.0006651594610661115,COMPAS with sen. attr.,BFS objective-aware,PP
0.4708898004927246,0.0,COMPAS with sen. attr.,BFS objective-aware,PP
0.17955211795572068,0.006226629256028534,Adult with sen. attr.,BFS original,PE
0.1808310486046748,0.0015280595820027962,Adult with sen. attr.,BFS original,PE
0.18006369021530233,0.00491804268449124,Adult with sen. attr.,BFS original,PE
0.1807485369499036,0.001972567424794376,Adult with sen. attr.,BFS original,PE
0.18093007518500104,0.0011522261468251388,Adult with sen. attr.,BFS original,PE
0.18123535026673987,0.0005811804776520955,Adult with sen. attr.,BFS original,PE
0.24789598241766495,0.0,Adult with sen. attr.,BFS original,PE
0.17133404121797555,0.002773952872648568,Adult with sen. attr.,Curious,PE
0.17171357917177088,0.002346536158543236,Adult with sen. attr.,Curious,PE
0.17192810947417614,0.002138347629816382,Adult with sen. attr.,Curious,PE
0.17266244107599016,0.0015556108617975346,Adult with sen. attr.,Curious,PE
0.1748242004777234,0.00048390920339741483,Adult with sen. attr.,Curious,PE
0.24789598241766495,0.0,Adult with sen. attr.,Curious,PE
0.1774233611735282,0.0009064347076160584,Adult with sen. attr.,Lower bound,PE
0.17833920275768667,0.0006342100772854665,Adult with sen. attr.,Lower bound,PE
0.17872700753511128,0.0004756904277398659,Adult with sen. attr.,Lower bound,PE
0.24789598241766495,0.0,Adult with sen. attr.,Lower bound,PE
0.1764497321570928,0.03794910790675544,Adult with sen. attr.,BFS objective-aware,PE
0.17666425429002752,0.005442232875230378,Adult with sen. attr.,BFS objective-aware,PE
0.1768952773923378,0.004574627238858208,Adult with sen. attr.,BFS objective-aware,PE
0.1770025425435403,0.0035697794657931757,Adult with sen. attr.,BFS objective-aware,PE
0.17753061713407606,0.002038031912328026,Adult with sen. attr.,BFS objective-aware,PE
0.17781114518688135,0.0015234875064437199,Adult with sen. attr.,BFS objective-aware,PE
0.1782401979626156,0.0009037248128912164,Adult with sen. attr.,BFS objective-aware,PE
0.17875176001035875,0.0005874069303854129,Adult with sen. attr.,BFS objective-aware,PE
0.24789598241766495,0.0,Adult with sen. attr.,BFS objective-aware,PE
0.3278969654651096,0.15961062763678624,COMPAS with sen. attr.,BFS original,PE
0.3414567259965896,0.09665074190018838,COMPAS with sen. attr.,BFS original,PE
0.3551582732543549,0.01828582173188493,COMPAS with sen. attr.,BFS original,PE
0.3569596479877041,0.006492221854780289,COMPAS with sen. attr.,BFS original,PE
0.35624863520723105,0.008016160612684809,COMPAS with sen. attr.,BFS original,PE
0.3569125018782582,0.007440740142013425,COMPAS with sen. attr.,BFS original,PE
0.3557272071038117,0.010712018777776191,COMPAS with sen. attr.,BFS original,PE
0.35686504108679473,0.007671266273052245,COMPAS with sen. attr.,BFS original,PE
0.3566280068569212,0.007945545738864291,COMPAS with sen. attr.,BFS original,PE
0.3680550437289999,0.004935205037013779,COMPAS with sen. attr.,BFS original,PE
0.37445636152738093,0.004797283736778457,COMPAS with sen. attr.,BFS original,PE
0.3757365554074677,0.0028754720632024108,COMPAS with sen. attr.,BFS original,PE
0.3766847148042493,0.0017475035904633506,COMPAS with sen. attr.,BFS original,PE
0.3806191953108783,0.001027619458069684,COMPAS with sen. attr.,BFS original,PE
0.3848857552553864,0.000419498304214172,COMPAS with sen. attr.,BFS original,PE
0.4708898004927246,0.0,COMPAS with sen. attr.,BFS original,PE
0.3371894467788981,0.12944378507981574,COMPAS with sen. attr.,Curious,PE
0.3480944149448784,0.0978982822160992,COMPAS with sen. attr.,Curious,PE
0.3894366753575097,0.03954802876291864,COMPAS with sen. attr.,Curious,PE
0.3894840911943993,0.03921441742013298,COMPAS with sen. attr.,Curious,PE
0.3895789228681783,0.038987134421575066,COMPAS with sen. attr.,Curious,PE
0.389863406650872,0.0383058039120542,COMPAS with sen. attr.,Curious,PE
0.3905272283673252,0.03565583450132398,COMPAS with sen. attr.,Curious,PE
0.3914753765254633,0.03514168604541064,COMPAS with sen. attr.,Curious,PE
0.3925184350278848,0.031193261749387288,COMPAS with sen. attr.,Curious,PE
0.3930872902068372,0.029586518642559824,COMPAS with sen. attr.,Curious,PE
0.3931346948050832,0.029187683720042663,COMPAS with sen. attr.,Curious,PE
0.3946044958395103,0.024795661978915792,COMPAS with sen. attr.,Curious,PE
0.3947942153802859,0.02355494154384336,COMPAS with sen. attr.,Curious,PE
0.3948416312171754,0.022034269600636203,COMPAS with sen. attr.,Curious,PE
0.39507863173111857,0.020813801299999227,COMPAS with sen. attr.,Curious,PE
0.3960267236960392,0.01982270785728598,COMPAS with sen. attr.,Curious,PE
0.3964060503911553,0.019398380523752697,COMPAS with sen. attr.,Curious,PE
0.3983023579460749,0.01822207776505424,COMPAS with sen. attr.,Curious,PE
0.3984920212936329,0.01708716846509228,COMPAS with sen. attr.,Curious,PE
0.3991558767260168,0.01540315707787497,COMPAS with sen. attr.,Curious,PE
0.3994403155541365,0.013826228149072957,COMPAS with sen. attr.,Curious,PE
0.4009101390658507,0.013039514380288249,COMPAS with sen. attr.,Curious,PE
0.4010049595009863,0.012018735501067395,COMPAS with sen. attr.,Curious,PE
0.40147911786988144,0.011628271790652343,COMPAS with sen. attr.,Curious,PE
0.4026171204325169,0.006962902890034317,COMPAS with sen. attr.,Curious,PE
0.4032809196716832,0.0054332368909775315,COMPAS with sen. attr.,Curious,PE
0.4048454175161677,0.004055182151507393,COMPAS with sen. attr.,Curious,PE
0.4063151286414469,0.0025435797697955786,COMPAS with sen. attr.,Curious,PE
0.4081167169090224,0.0011866076731357506,COMPAS with sen. attr.,Curious,PE
0.4101079348082255,0.0004166807052099375,COMPAS with sen. attr.,Curious,PE
0.4708898004927246,0.0,COMPAS with sen. attr.,Curious,PE
0.3293664855334495,0.1694485373061275,COMPAS with sen. attr.,Lower bound,PE
0.3448704077638347,0.09868246513756636,COMPAS with sen. attr.,Lower bound,PE
0.37383853957873736,0.03983519391088549,COMPAS with sen. attr.,Lower bound,PE
0.3743125855611977,0.034899490247500865,COMPAS with sen. attr.,Lower bound,PE
0.3753083181358777,0.03159262943984916,COMPAS with sen. attr.,Lower bound,PE
0.3756402289941043,0.029528614054775894,COMPAS with sen. attr.,Lower bound,PE
0.3764462982212262,0.028753008350394082,COMPAS with sen. attr.,Lower bound,PE
0.3771099625966705,0.028044630984128016,COMPAS with sen. attr.,Lower bound,PE
0.3787692471603601,0.02561706790083581,COMPAS with sen. attr.,Lower bound,PE
0.3791011580185867,0.02466656554188273,COMPAS with sen. attr.,Lower bound,PE
0.3797175638981505,0.021989391399396117,COMPAS with sen. attr.,Lower bound,PE
0.38033396977771416,0.02043642083234105,COMPAS with sen. attr.,Lower bound,PE
0.3806658019654364,0.017879362736967663,COMPAS with sen. attr.,Lower bound,PE
0.3819931307163253,0.01729941593655685,COMPAS with sen. attr.,Lower bound,PE
0.3838423483550166,0.015939662118720156,COMPAS with sen. attr.,Lower bound,PE
0.3840319667480008,0.015630573153585004,COMPAS with sen. attr.,Lower bound,PE
0.3848378449181833,0.013829822138678094,COMPAS with sen. attr.,Lower bound,PE
0.385549082471526,0.011278725221383987,COMPAS with sen. attr.,Lower bound,PE
0.3856913299821947,0.0109470859653537,COMPAS with sen. attr.,Lower bound,PE
0.3862603200248688,0.009036340341044136,COMPAS with sen. attr.,Lower bound,PE
0.3863551516986479,0.008674984106719021,COMPAS with sen. attr.,Lower bound,PE
0.3873033223340728,0.007170902891171927,COMPAS with sen. attr.,Lower bound,PE
0.3874929407270571,0.007155027252501467,COMPAS with sen. attr.,Lower bound,PE
0.3889628204319887,0.006304116700608431,COMPAS with sen. attr.,Lower bound,PE
0.3891524837795467,0.005813519807722087,COMPAS with sen. attr.,Lower bound,PE
0.3893895067707769,0.005367057969193532,COMPAS with sen. attr.,Lower bound,PE
0.38943686641444897,0.002505117597119833,COMPAS with sen. attr.,Lower bound,PE
0.39038518315223947,0.0016447547649260153,COMPAS with sen. attr.,Lower bound,PE
0.3910015890318033,0.001322811602109708,COMPAS with sen. attr.,Lower bound,PE
0.3922344007909309,0.000974719114971101,COMPAS with sen. attr.,Lower bound,PE
0.3956949252242475,0.00045054510717552616,COMPAS with sen. attr.,Lower bound,PE
0.4708898004927246,0.0,COMPAS with sen. attr.,Lower bound,PE
0.32704368269668105,0.15899401157068052,COMPAS with sen. attr.,BFS objective-aware,PE
0.3412670626490314,0.09645291796349204,COMPAS with sen. attr.,BFS objective-aware,PE
0.3543523051750244,0.01855137388635552,COMPAS with sen. attr.,BFS objective-aware,PE
0.35444711437151644,0.012912452780362715,COMPAS with sen. attr.,BFS objective-aware,PE
0.3546841935559641,0.010348337540191144,COMPAS with sen. attr.,BFS objective-aware,PE
0.3547790027524561,0.008527598536196567,COMPAS with sen. attr.,BFS objective-aware,PE
0.3548738119489483,0.007829718419948017,COMPAS with sen. attr.,BFS objective-aware,PE
0.3552056778526009,0.006272170164270219,COMPAS with sen. attr.,BFS objective-aware,PE
0.35549010544207715,0.005868185892807775,COMPAS with sen. attr.,BFS objective-aware,PE
0.35719707557009983,0.005222378204746564,COMPAS with sen. attr.,BFS objective-aware,PE
0.35795571772168866,0.004884382510831481,COMPAS with sen. attr.,BFS objective-aware,PE
0.361891164751658,0.0042322305518217316,COMPAS with sen. attr.,BFS objective-aware,PE
0.3625075481539348,0.002083333855320296,COMPAS with sen. attr.,BFS objective-aware,PE
0.3627445823838085,0.0015856945672276966,COMPAS with sen. attr.,BFS objective-aware,PE
0.36464121585938936,0.0013088492199598068,COMPAS with sen. attr.,BFS objective-aware,PE
0.3653997905791171,0.0006677408453291455,COMPAS with sen. attr.,BFS objective-aware,PE
0.4708898004927246,0.0,COMPAS with sen. attr.,BFS objective-aware,PE
0.17937888773200114,0.008927098328449323,Adult with sen. attr.,BFS original,EOpp
0.17967592968917745,0.00883395138305142,Adult with sen. attr.,BFS original,EOpp
0.1807485369499036,0.008418664495370754,Adult with sen. attr.,BFS original,EOpp
0.1808310486046748,0.007308681207531531,Adult with sen. attr.,BFS original,EOpp
0.1809135527707646,0.0049400567382738795,Adult with sen. attr.,BFS original,EOpp
0.1814746357675497,0.003353512836614103,Adult with sen. attr.,BFS original,EOpp
0.1824152556969464,0.001372053655114902,Adult with sen. attr.,BFS original,EOpp
0.1838427073244888,0.0009638291425873467,Adult with sen. attr.,BFS original,EOpp
0.18417274849725995,0.0005755858646494305,Adult with sen. attr.,BFS original,EOpp
0.24789598241766495,0.0,Adult with sen. attr.,BFS original,EOpp
0.17133404121797555,0.0130359964470254,Adult with sen. attr.,Curious,EOpp
0.1714248040382239,0.011563774770260184,Adult with sen. attr.,Curious,EOpp
0.17168059016801485,0.011088743373280276,Adult with sen. attr.,Curious,EOpp
0.17213439439781264,0.010319160422402041,Adult with sen. attr.,Curious,EOpp
0.17254695267166886,0.009220988883459836,Adult with sen. attr.,Curious,EOpp
0.17281098962654207,0.008549029562100241,Adult with sen. attr.,Curious,EOpp
0.17307502147549625,0.005498954399056099,Adult with sen. attr.,Curious,EOpp
0.17335556110171846,0.0032753720770110737,Adult with sen. attr.,Curious,EOpp
0.17338856576362693,0.0024645284761375397,Adult with sen. attr.,Curious,EOpp
0.17340506809458134,0.002228168420986853,Adult with sen. attr.,Curious,EOpp
0.17397439851250274,0.0011410797243071036,Adult with sen. attr.,Curious,EOpp
0.1741971799803851,0.0008713040374828117,Adult with sen. attr.,Curious,EOpp
0.17421368231133927,0.0005770001110533053,Adult with sen. attr.,Curious,EOpp
0.24789598241766495,0.0,Adult with sen. attr.,Curious,EOpp
0.1774233611735282,0.008227452528927981,Adult with sen. attr.,Lower bound,EOpp
0.17841348026671144,0.005890699184991943,Adult with sen. attr.,Lower bound,EOpp
0.17851249016770154,0.005051808230254573,Adult with sen. attr.,Lower bound,EOpp
0.17889204377964918,0.0041043983425256055,Adult with sen. attr.,Lower bound,EOpp
0.1791395787439629,0.003279400364579477,Adult with sen. attr.,Lower bound,EOpp
0.17951086587267573,0.002773768666004628,Adult with sen. attr.,Lower bound,EOpp
0.18076504302519855,0.0019272219258498649,Adult with sen. attr.,Lower bound,EOpp
0.1810538242858486,0.0005366202652103081,Adult with sen. attr.,Lower bound,EOpp
0.24789598241766495,0.0,Adult with sen. attr.,Lower bound,EOpp
0.1764497321570928,0.134314768994006,Adult with sen. attr.,BFS objective-aware,EOpp
0.17666425429002752,0.010168728090181146,Adult with sen. attr.,BFS objective-aware,EOpp
0.17670551011741298,0.008302496726668584,Adult with sen. attr.,BFS objective-aware,EOpp
0.1767797675431554,0.00630888203210489,Adult with sen. attr.,BFS objective-aware,EOpp
0.17715932115510324,0.0039644345454587174,Adult with sen. attr.,BFS objective-aware,EOpp
0.17748111660871102,0.002606445796292189,Adult with sen. attr.,BFS objective-aware,EOpp
0.1779101595130015,0.0020888003941741612,Adult with sen. attr.,BFS objective-aware,EOpp
